objectid,filename,youtubeid,vimeoid,identifier,record_level,source,periodical_name,periodical_type,volume,month,issue_number,date,contents,article_identifier,source_heading,title,creator,pages,,nature1_heading,nature2_heading,abstract,language,biographical_heading,corporate_name_heading,film_description_heading,TV_description_heading,subject,indexing_history,link,type,format,availability,link_external,access_conditions,location
upfiperiod_000146,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p084.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.026,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","Batman, Alan Burnett, Script Supervisor. [Preview]","Garcia, Bob",pp. 84-86 (3 p),,P Preview,IL Illustration(s),,eng,,,,,SUPERHEROES IN FILMS; COMIC STRIP CHARACTERS IN FILMS; HOLLYWOOD,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000147,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p087.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.027,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","Batman, Paul Dini, Cartoon Criminology. [Preview]","Garcia, Bob",pp. 87-90 (4 p),,P Preview,IL Illustration(s),,eng,,,,,SUPERHEROES IN FILMS; COMIC STRIP CHARACTERS IN FILMS; HOLLYWOOD,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000148,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p091.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.028,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","Batman, Andrea Romano, Voice Director. [Preview]","Garcia, Bob",pp. 91-94 (4 p),,P Preview,IL Illustration(s),,eng,,,,,SUPERHEROES IN FILMS; COMIC STRIP CHARACTERS IN FILMS; HOLLYWOOD,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000149,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p095.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.029,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","Batman, Directing the Cartoon Action. [Preview]","Garcia, Bob",pp. 95-99 (5 p),,P Preview,IL Illustration(s),,eng,,,,,SUPERHEROES IN FILMS; COMIC STRIP CHARACTERS IN FILMS; HOLLYWOOD,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000150,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p100.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.030,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","Batman, Producing the Presentation Reel. [Preview]","Garcia, Bob",pp. 100-102 (3 p),,P Preview,IL Illustration(s),,eng,,,,,SUPERHEROES IN FILMS; COMIC STRIP CHARACTERS IN FILMS; HOLLYWOOD,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000151,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p103.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.031,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","Batman, Things to Come Second Season. [Preview]","Garcia, Robert T. ",pp. 103-107 (5 p),,P Preview,IL Illustration(s),,eng,,,,,SUPERHEROES IN FILMS; COMIC STRIP CHARACTERS IN FILMS; HOLLYWOOD,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000152,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p108.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.032,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","Batman, Composing Music for Animation. [Preview]","Garcia, Bob",pp. 108-111 (4 p),,P Preview,IL Illustration(s),,eng,,,,,SUPERHEROES IN FILMS; COMIC STRIP CHARACTERS IN FILMS; HOLLYWOOD,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000153,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p112.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.033,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","The ""Ren & Stimpy"" Revolution. [Article]","Persons, Dan",pp. 112-115 (4 p),,A Article,IL Illustration(s),,eng,,,,,SUPERHEROES IN FILMS; COMIC STRIP CHARACTERS IN FILMS; HOLLYWOOD,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000154,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p116.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.034,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Tale of A Vampire. [Article],"Jones, Alan",pp. 116-117 (2 p),,A Article,IL Illustration(s),,eng,,,,,HORROR FILMS; MONSTERS IN FILMS,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000155,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p118.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.035,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","""Coneheads""-- The Crash Landing. [Article]","Kutzera, Dale",pp. 118-119 (2 p),,A Article,IL Illustration(s),,eng,,,,,SCIENCE-FICTION FILMS,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000156,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p120.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.036,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)","Coneheads, Stop Motion Garthok. [Article]","Kutzera, Dale",pp. 120-122 (3 p),,A Article,IL Illustration(s),,eng,,,,,SCIENCE-FICTION FILMS,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000157,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p123.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.037,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Careful. [Short Film Review],"Persons, Dan",p. 123 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000158,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p123.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.038,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Die Watching. [Short Film Review],"Wilt, David",p. 123 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000159,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p123.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.039,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Doctor Mordrid. [Short Film Review],"Lehti, Steven J.",p. 123 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000160,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p123.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.040,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Hellmaster. [Short Film Review],"Harris, Judith P.",p. 123 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000161,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p123.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.041,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Lois & Clark. [Short Film Review],"Harris, Judith P.",p. 123 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000162,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p123.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.042,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Midnight Kiss. [Short Film Review],"Scapperoti, Dan",p. 123-124 (2 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000163,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p124.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.045,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Needful Things. [Short Film Review],"Persons, Dan",p. 124 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000164,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p124.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.046,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Preying Mantis. [Short Film Review],"Scapperoti, Dan",p. 124 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000165,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p124.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.047,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",Time Runner. [Short Film Review],"Harris, Judith P.",p. 124 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
upfiperiod_000166,https://github.com/upfifilmarchives/periodicals/blob/main/objects/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)/Cinefantastique%20Vol%2024%20(6)-Vol%2024%20(1)_p124.jpg?raw=true,,,,Article Record,Teddy Co Collection,,,,,,1994,,UPFI-PER-2025-00005.048,"Cinefantastique, Vol. 24 (6) and Vol. 25 (1) (February 1994)",The X Files. [Short Film Review],"Harris, Judith P.",p. 124 (1 p),,S Short Review,IL Illustration(s),,eng,,,,,,2025-06-19 (Created; A. Mendizabal),https://upfifilmarchives.github.io/periodicals/item.html?id=upfiperiod_000120,Image;StillImage,image/jpg,Yes,https://archive.org/details/cinefantastique_1970-2002/Cinefantastique%20Vol%2024%20No%206-Vol%2025%20No%201%20%28Feb%201994%29/,"This periodical issue and/or article is available for research access on an on-site basis only at the UPFI Film Archives & Library (UPFIFA&L). Readers are advised to contact the archives in advance of their first visit. To request access, please fill out the Access Form at http://ssasdasdas. || Rights Statement: This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. In addition, no permission is required from the rights-holder(s) for educational uses. For other uses, you need to obtain permission from the rights-holder(s).",Teddy Co Periodical Collection Section
